City,Body_Type,Ownerno,Company,Model,Modelyear,Variantname,Price,Registration_Year,Insurance_Validity,Fuel_Type,Seats,Kms_Driven,Transmission,Year_Of_Manufacture,Engine,Mileage,Age_Old_In_Year
chennai,MUV,1,Maruti,Ertiga Tour,2021,CNG,13.9108207377686,2021,Third Party,CNG,7,70000,Manual,2021,1462,26.11,3
chennai,Hatchback,1,Hyundai,i20,2016,Asta,13.35506114152335,2016,Comprehensive,Petrol,5,74777,Manual,2016,1197,18.6,8
chennai,Sedan,2,Toyota,Etios,2012,G,12.926348493478372,2012,Comprehensive,Petrol,5,102392,Manual,2012,1496,17.6,12
chennai,Sedan,1,Skoda,Rapid,2015,1.5 TDI,13.122363377404328,2015,Comprehensive,Diesel,5,90210,Manual,2015,1498,21.14,9
chennai,Sedan,1,Maruti,Swift Dzire,2014,VXI,13.098070684835283,2014,Third Party,Petrol,5,62373,Manual,2014,1197,22.41,10
chennai,Sedan,1,Tata,Zest,2015,Quadrajet,13.038979594549872,2015,Third Party,Diesel,5,80000,Manual,2015,1248,22.95,9
chennai,Hatchback,2,Maruti,Celerio,2018,ZXI,13.149976598910118,2018,Comprehensive,Petrol,5,25219,Automatic,2018,998,26.0,6
chennai,Hatchback,3,Maruti,Swift,2014,VDI,13.13823672656062,2015,Third Party,Diesel,5,64409,Manual,2014,1248,25.2,9
chennai,SUV,1,Tata,Nexon,2018,1.5 Revotorq,13.670484785914017,2018,Comprehensive,Diesel,5,52000,Manual,2018,1497,21.5,6
chennai,Sedan,2,Maruti,Ciaz,2018,Alpha,13.658856747918897,2019,Comprehensive,Petrol,5,30000,Automatic,2018,1462,20.28,5
chennai,Sedan,1,Mercedes-Benz,S-Class,2020,S 350,16.283610089435893,2021,Comprehensive,Diesel,5,14000,Automatic,2020,2925,13.5,3
chennai,SUV,1,Hyundai,Venue,2019,S Diesel,13.737549016494562,2019,Comprehensive,Diesel,5,48574,Manual,2019,1396,23.7,5
chennai,Sedan,1,Honda,City,2012,1.5 V,13.142164043914272,2012,Comprehensive,Petrol,5,71423,Automatic,2012,1497,16.8,12
chennai,Sedan,1,Mercedes-Benz,E-Class,2020,Exclusive,15.555976732804778,2020,Comprehensive,Diesel,5,30000,Automatic,2020,1950,16.1,4
chennai,Hatchback,1,Maruti,Wagon R,2013,VXI,12.765688433465597,2013,Comprehensive,Petrol,5,75498,Manual,2013,998,18.9,11
chennai,Sedan,1,Honda,City,2017,i VTEC,13.353475098367715,2017,Third Party,Petrol,5,95963,Manual,2017,1497,17.8,7
chennai,Hatchback,1,Maruti,Wagon R,2015,VXI,12.923909999653128,2015,Comprehensive,Petrol,5,46613,Manual,2015,998,20.51,9
chennai,SUV,1,Honda,WR-V,2017,i-VTEC,13.493926933836812,2017,Third Party,Petrol,5,30000,Manual,2017,1199,17.5,7
chennai,Sedan,1,Honda,Amaze,2015,S i-Vtech,13.051940913107783,2015,Comprehensive,Petrol,5,18722,Manual,2015,1198,18.0,9
chennai,SUV,1,Kia,Seltos,2023,GTX Plus,14.438235274227674,2023,Comprehensive,Petrol,5,5593,Automatic,2023,1353,16.5,1
chennai,SUV,1,Audi,Q3,2017,35 TDI,14.808762330974558,2017,Third Party,Diesel,5,40000,Automatic,2017,1968,15.73,7
chennai,Hatchback,1,Maruti,Celerio,2021,VXI,13.128345449081875,2021,Third Party,Petrol,5,20875,Manual,2021,998,25.24,3
chennai,Hatchback,2,Renault,KWID,2018,RXL,12.641096555879882,2018,Third Party,Petrol,5,46436,Manual,2018,799,25.17,6
chennai,Sedan,1,Honda,City,2016,i VTEC,13.369223455335854,2016,Third Party,Petrol,5,127672,Automatic,2016,1497,18.0,8
chennai,SUV,1,Hyundai,Venue,2021,S Plus,13.642346938955086,2021,Third Party,Petrol,5,12814,Manual,2021,1197,17.52,3
chennai,SUV,1,Tata,New Safari,2022,XT,14.452086857935155,2022,Third Party,Diesel,7,26000,Manual,2022,1956,16.14,2
chennai,Hatchback,1,Hyundai,i10,2011,Magna,12.570715759118084,2011,Comprehensive,Petrol,5,45851,Manual,2011,1197,20.36,13
chennai,SUV,1,Hyundai,Venue,2021,SX Turbo,13.753635154246188,2021,Comprehensive,Petrol,5,36349,Manual,2021,998,18.0,3
chennai,Hatchback,1,Volkswagen,Polo,2018,GT TSI,13.647090722906658,2018,Comprehensive,Petrol,5,35000,Automatic,2018,1197,17.21,6
chennai,SUV,1,Tata,New Safari,2021,XZA,14.536272419175752,2021,Comprehensive,Diesel,7,17059,Automatic,2021,1956,14.08,3
chennai,SUV,1,BMW,X5,2019,xDrive,15.856730886823913,2019,Comprehensive,Diesel,5,37000,Automatic,2019,2993,13.38,5
chennai,Hatchback,2,Maruti,Wagon R,2016,VXI,12.89921982609012,2016,Comprehensive,Petrol,5,48163,Manual,2016,998,20.51,8
chennai,Sedan,3,Maruti,Swift Dzire,2013,VXI,12.959844447906551,2013,Third Party,Petrol,5,40000,Manual,2013,1197,19.1,11
chennai,Sedan,2,Tata,Indigo,2008,LS,12.206072645530174,2008,Third Party,Diesel,5,150000,Manual,2008,1405,17.0,16
chennai,Hatchback,1,Volkswagen,Polo,2020,1.0 MPI,13.527828485512494,2020,Third Party,Petrol,5,20000,Manual,2020,999,17.74,4
chennai,SUV,1,Hyundai,Creta,2019,1.6 SX,14.340238495183105,2020,Comprehensive,Diesel,5,47000,Automatic,2019,1582,17.6,4
chennai,Hatchback,1,Hyundai,i10,2013,Sportz,12.644327576461327,2013,Comprehensive,Petrol,5,112711,Manual,2013,1197,20.36,11
chennai,SUV,1,Toyota,Fortuner,2020,2.8 4WD,15.176487111099874,2020,Comprehensive,Diesel,7,53000,Automatic,2020,2755,15.04,4
chennai,Hatchback,2,Maruti,Celerio,2016,AMT,12.987688474077729,2016,Comprehensive,Petrol,5,65895,Automatic,2016,998,26.68,8
chennai,SUV,1,Mahindra,XUV300,2022,AMT,13.841178304712852,2022,Comprehensive,Petrol,5,15625,Automatic,2022,1197,17.0,2
chennai,Hatchback,1,Maruti,Swift,2015,zdi,13.235692062711331,2015,Third Party,Diesel,5,107595,Manual,2015,1248,25.2,9
chennai,Hatchback,1,Maruti,Ignis,2017,Zeta,13.18439876832378,2017,Comprehensive,Petrol,5,23838,Manual,2017,1197,20.89,7
chennai,Hatchback,1,Maruti,Alto K10,2015,VXI,12.685407602204794,2015,Third Party,Petrol,5,28975,Manual,2015,998,24.39,9
chennai,SUV,1,Honda,WR-V,2018,i-VTEC,13.554145793829866,2018,Third Party,Petrol,5,30742,Manual,2018,1199,17.5,6
chennai,Hatchback,1,Maruti,S-Presso,2022,VXI,13.106233995474446,2022,Comprehensive,Petrol,5,10363,Manual,2022,998,21.7,2
chennai,Sedan,1,Honda,City,2015,i VTEC,13.38472764187182,2015,Third Party,Petrol,5,100000,Manual,2015,1497,17.4,9
chennai,Sedan,1,Honda,City,2016,i VTEC,13.358225701126312,2017,Comprehensive,Petrol,5,75555,Manual,2016,1497,17.8,7
chennai,SUV,2,Hyundai,Creta,2018,1.6 SX,13.797346587336603,2018,Third Party,Petrol,5,60929,Manual,2018,1591,15.8,6
chennai,SUV,2,BMW,X5,2009,xDrive,14.115615150414612,2009,Comprehensive,Diesel,5,78000,Automatic,2009,2993,11.7,15
chennai,SUV,1,Maruti,Vitara Brezza,2017,zdi,13.710150042306449,2017,Third Party,Diesel,5,120000,Manual,2017,1248,24.3,7
chennai,Sedan,1,Honda,Amaze,2014,S i-Dtech,12.821258284620408,2014,Comprehensive,Diesel,5,143185,Manual,2014,1498,25.8,10
chennai,Sedan,1,Maruti,Ciaz,2017,Alpha,13.337474757021274,2017,Comprehensive,Petrol,5,115434,Manual,2017,1373,20.73,7
chennai,Hatchback,1,Maruti,Ignis,2018,Delta,13.081541382884074,2018,Third Party,Petrol,5,43000,Manual,2018,1197,20.89,6
chennai,Hatchback,1,Honda,Brio,2015,1.2 VX,12.971540487669746,2016,Third Party,Petrol,5,63309,Manual,2015,1198,18.5,8
chennai,Hatchback,1,Maruti,Swift,2015,zdi,13.122363377404328,2015,Third Party,Diesel,5,150000,Manual,2015,1248,25.2,9
chennai,Sedan,1,BMW,7 Series,2019,Signature,15.84365880525656,2019,Comprehensive,Diesel,5,53000,Automatic,2019,2993,16.46,5
chennai,Hatchback,1,Maruti,Baleno,2019,Alpha,13.579788224443204,2019,Third Party,Petrol,5,39386,Manual,2019,1197,21.01,5
chennai,Sedan,1,BMW,6 Series,2018,GT 630d,15.464169183551656,2018,Comprehensive,Diesel,4,42000,Automatic,2018,2993,17.09,6
chennai,MUV,1,Renault,Triber,2021,RXZ,13.561907799165356,2021,Comprehensive,Petrol,7,29257,Automatic,2021,999,18.2,3
chennai,Hatchback,1,Maruti,Baleno,2017,1.2 CVT,13.461688683007948,2017,Comprehensive,Petrol,5,61829,Automatic,2017,1197,21.4,7
chennai,Hatchback,1,Maruti,Alto K10,2014,VXI,12.577636201962656,2014,Comprehensive,Petrol,5,83901,Manual,2014,998,23.95,10
chennai,Hatchback,1,Maruti,Celerio,2014,VXI,12.855790268162783,2014,Third Party,Petrol,5,33295,Manual,2014,998,25.24,10
chennai,Hatchback,1,Maruti,Celerio,2015,VXI,12.926348493478372,2016,Comprehensive,Petrol,5,33610,Manual,2015,998,25.24,8
chennai,Sedan,1,Maruti,Ciaz,2014,zdi,13.329377546788654,2014,Comprehensive,Diesel,5,95600,Manual,2014,1248,26.21,10
chennai,Hatchback,1,Tata,Tiago,2018,1.2 Revotron,13.151922179645874,2019,Comprehensive,Petrol,5,20960,Manual,2018,1199,23.84,5
chennai,Sedan,1,BMW,3 Series,2016,320d Luxury,14.761360092079974,2016,Comprehensive,Diesel,5,66000,Automatic,2016,1995,20.37,8
chennai,Hatchback,2,Hyundai,i20,2015,Sportz,13.13626628257332,2015,Third Party,Petrol,5,85105,Manual,2015,1197,18.6,9
chennai,Hatchback,2,Hyundai,EON,2016,Sportz,12.682306824526544,2016,Third Party,Petrol,5,44519,Manual,2016,814,21.1,8
chennai,Hatchback,1,Maruti,Baleno,2017,Delta,13.262125319779487,2017,Comprehensive,Petrol,5,54024,Manual,2017,1197,21.4,7
chennai,Hatchback,1,Maruti,Baleno,2020,Zeta,13.652991628466498,2020,Comprehensive,Petrol,5,20027,Manual,2020,1197,21.01,4
chennai,Sedan,1,Audi,A6,2019,2.0 TDI,15.123843377614453,2019,Comprehensive,Diesel,5,44000,Automatic,2019,1968,18.53,5
chennai,SUV,1,Audi,Q3,2014,2.0 TDI,14.403297222866392,2014,Comprehensive,Diesel,5,58000,Automatic,2014,1968,15.73,10
chennai,Sedan,1,Honda,Amaze,2013,i-DTEC,12.959844447906551,2013,Comprehensive,Diesel,5,67905,Manual,2013,1498,25.8,11
chennai,Hatchback,1,Maruti,Baleno,2017,Zeta,13.38472764187182,2017,Third Party,Petrol,5,62604,Manual,2017,1197,21.01,7
chennai,MUV,1,Toyota,Innova,2009,2.5 GX,13.527828485512494,2009,Third Party,Diesel,7,120000,Manual,2009,2494,12.8,15
chennai,Sedan,1,Honda,Amaze,2014,i-DTEC,13.017002861746503,2014,Comprehensive,Diesel,5,105781,Manual,2014,1498,25.8,10
chennai,Sedan,1,Maruti,Ciaz,2017,Zeta,13.487006490992238,2017,Third Party,Petrol,5,68724,Manual,2017,1373,20.73,7
chennai,Hatchback,1,Maruti,Celerio,2014,VXI,12.959844447906551,2014,Comprehensive,Petrol,5,67000,Automatic,2014,998,23.1,10
chennai,Hatchback,2,Hyundai,i10,2010,Sportz,12.367340793126296,2010,Comprehensive,Petrol,5,110273,Manual,2010,1197,20.36,14
chennai,Hatchback,2,Maruti,Celerio,2016,VXI,12.987688474077729,2016,Comprehensive,Petrol,5,65628,Automatic,2016,998,23.1,8
chennai,Hatchback,1,Volkswagen,Polo,2014,1.2 MPI,12.923909999653128,2014,Third Party,Petrol,5,106075,Manual,2014,1198,16.47,10
chennai,Hatchback,1,Maruti,Ignis,2022,Alpha,13.502168738731916,2022,Comprehensive,Petrol,5,6023,Manual,2022,1197,20.89,2
chennai,Hatchback,2,Tata,Tiago,2018,1.2 Revotron,13.12635340664001,2018,Comprehensive,Petrol,5,38999,Manual,2018,1199,23.84,6
chennai,MUV,1,Toyota,Innova Crysta,2018,2.4 VX,14.53335035111459,2018,Comprehensive,Diesel,7,105000,Manual,2018,2393,13.68,6
chennai,SUV,1,Tata,New Safari,2022,XTA Plus,14.489984473258598,2022,Comprehensive,Diesel,7,7811,Automatic,2022,1956,14.08,2
chennai,Hatchback,2,Maruti,Alto K10,2011,VXI,12.310432660854415,2011,Comprehensive,Petrol,5,58747,Manual,2011,998,20.92,13
chennai,SUV,1,Tata,Harrier,2019,XZ,14.218973663401766,2019,Comprehensive,Diesel,5,34965,Manual,2019,1956,17.0,5
chennai,SUV,2,Ford,Ecosport,2015,1.5 DV5,13.178743710840436,2015,Comprehensive,Diesel,5,106360,Manual,2015,1498,22.7,9
chennai,Hatchback,2,Maruti,Ritz,2010,VXI,12.254862809699606,2010,Comprehensive,Petrol,5,162049,Manual,2010,1197,18.5,14
chennai,SUV,1,Mercedes-Benz,GLE,2020,300d,15.823724590355742,2020,Comprehensive,Diesel,5,30000,Automatic,2020,1950,17.9,4
chennai,SUV,1,Toyota,Urban cruiser,2021,Premium,13.790192749979983,2021,Comprehensive,Petrol,5,26000,Manual,2021,1462,17.03,3
chennai,SUV,1,Kia,Seltos,2020,HTX,14.187074114396758,2020,Comprehensive,Petrol,5,25000,Automatic,2020,1497,16.8,4
chennai,SUV,1,Mercedes-Benz,GLC,2021,220d 4MATIC,15.64005985001532,2021,Comprehensive,Diesel,5,35000,Automatic,2021,1950,17.9,3
chennai,Hatchback,1,Maruti,Swift,2020,LXI,13.296316684527769,2020,Comprehensive,Petrol,5,57000,Manual,2020,1197,21.21,4
chennai,SUV,1,Hyundai,Creta,2017,1.6 VTVT,13.550242080349394,2017,Third Party,Petrol,5,49000,Manual,2017,1591,15.29,7
chennai,Hatchback,1,Hyundai,i20,2022,Sportz,13.623138665316818,2022,Comprehensive,Petrol,5,30000,Manual,2022,1197,21.0,2
chennai,Hatchback,3,Hyundai,Santro,2002,GLS,10.714417768752456,2002,Third Party,Petrol,5,120000,Manual,2002,1086,17.92,22
chennai,Hatchback,3,Hyundai,i10,2014,Sportz,12.721885810807205,2014,Third Party,Petrol,5,40000,Automatic,2014,1197,16.95,10
chennai,Hatchback,1,Honda,Jazz,2015,1.2 V,13.232114241363448,2015,Comprehensive,Petrol,5,53250,Automatic,2015,1199,19.0,9
chennai,Hatchback,1,Tata,Tiago,2022,XT,13.383187995686226,2022,Third Party,Petrol,5,8848,Manual,2022,1199,19.01,2
chennai,SUV,1,Tata,Harrier,2022,XZA,14.626440774180605,2022,Comprehensive,Diesel,5,3000,Automatic,2022,1956,14.6,2
chennai,Sedan,1,Skoda,Rapid,2021,1.0 TSI,13.919870573288517,2021,Third Party,Petrol,5,34628,Manual,2021,999,18.97,3
chennai,Hatchback,1,Maruti,Ignis,2022,Zeta,13.418013619505286,2022,Third Party,Petrol,5,8579,Manual,2022,1197,20.89,2
chennai,MUV,1,Renault,Triber,2022,RXT,13.422467969854669,2022,Comprehensive,Petrol,7,17000,Manual,2022,999,20.0,2
chennai,Sedan,1,Honda,City,2017,i VTEC,13.58609739363647,2017,Third Party,Petrol,5,40021,Manual,2017,1497,17.8,7
chennai,SUV,1,Mercedes-Benz,GLS,2021,400d 4MATIC,16.24031319518699,2021,Comprehensive,Diesel,7,52000,Automatic,2021,2925,11.0,3
chennai,Hatchback,2,Hyundai,i20,2017,Sportz,13.282780098810234,2017,Comprehensive,Petrol,5,46946,Manual,2017,1197,18.6,7
chennai,Hatchback,1,Honda,Jazz,2019,VX CVT,13.601078947252086,2019,Comprehensive,Petrol,5,30772,Automatic,2019,1199,18.2,5
chennai,Hatchback,1,Ford,Figo,2012,Titanium,12.468436909997664,2012,Comprehensive,Diesel,5,74008,Manual,2012,1399,20.0,12
chennai,Sedan,1,Maruti,Swift Dzire,2017,VDI,13.541073712262516,2017,Comprehensive,Diesel,5,31000,Manual,2017,1248,28.4,7
chennai,SUV,1,Mahindra,Bolero,2022,B6,13.883169206438088,2022,Third Party,Diesel,7,20000,Manual,2022,1493,16.0,2
chennai,Hatchback,2,Maruti,Baleno,2020,Delta,13.38472764187182,2020,Third Party,Petrol,5,20000,Manual,2020,1197,21.01,4
chennai,Hatchback,1,Maruti,S-Presso,2020,VXI,13.16158409055761,2020,Third Party,Petrol,5,31137,Automatic,2020,998,21.7,4
chennai,Sedan,1,Maruti,Swift Dzire,2011,zdi,12.765688433465597,2011,Third Party,Diesel,5,90000,Manual,2011,1248,19.3,13
chennai,SUV,1,Hyundai,Creta,2015,1.6 SX,13.681979165339753,2015,Comprehensive,Petrol,5,77000,Manual,2015,1591,15.8,9
chennai,Sedan,1,BMW,3 Series GT,2019,Luxury Line,15.285686403064869,2019,Comprehensive,Diesel,5,16000,Automatic,2019,1995,21.76,5
chennai,SUV,1,Mahindra,XUV500,2018,W6,14.187074114396758,2018,Comprehensive,Diesel,7,23000,Automatic,2018,2179,16.0,6
chennai,SUV,1,Mahindra,Thar,2022,LX 4-Str,14.360737608447597,2022,Comprehensive,Petrol,4,9000,Manual,2022,1997,15.2,2
chennai,Hatchback,1,Datsun,RediGO,2018,T Option,12.618182296357007,2018,Third Party,Petrol,5,28733,Manual,2018,799,22.7,6
chennai,Sedan,1,Hyundai,Verna,2018,CRDi,13.87377946608825,2018,Zero Dep,Diesel,5,61828,Automatic,2018,1582,22.0,6
chennai,MUV,2,Toyota,Innova,2007,2.5 G,13.304684934198283,2007,Third Party,Diesel,8,150000,Manual,2007,2494,12.8,17
chennai,Sedan,1,Tata,Tigor,2022,XZ,13.489780417874965,2022,Comprehensive,Petrol,5,60431,Manual,2022,1199,19.28,2
chennai,Hatchback,1,Maruti,Celerio X,2018,ZXI,13.045482333068373,2018,Comprehensive,Petrol,5,53269,Manual,2018,998,21.63,6
chennai,SUV,1,MG,Hector,2021,Sharp,14.386490104550012,2021,Comprehensive,Petrol,5,38000,Automatic,2021,1451,13.96,3
chennai,Sedan,2,Honda,Amaze,2019,S Petrol,13.348701819615057,2019,Third Party,Petrol,5,37778,Manual,2019,1199,19.5,5
chennai,Hatchback,1,Maruti,Baleno,2017,Delta,13.262125319779487,2017,Third Party,Petrol,5,54024,Manual,2017,1197,21.4,7
chennai,SUV,2,Tata,Nexon,2018,1.2 Revotron,13.396960210307457,2018,Third Party,Petrol,5,85941,Manual,2018,1198,17.0,6
chennai,Hatchback,1,Maruti,Celerio X,2018,ZXI,13.075269673432222,2018,Comprehensive,Petrol,5,89329,Automatic,2018,998,21.63,6
chennai,Hatchback,2,Tata,Tiago,2019,1.2 Revotron,13.122363377404328,2019,Third Party,Petrol,5,40000,Manual,2019,1199,23.84,5
chennai,Hatchback,1,Maruti,Swift,2017,ZXI,13.38472764187182,2017,Comprehensive,Petrol,5,17000,Manual,2017,1197,21.21,7
chennai,Hatchback,1,Maruti,Ignis,2017,Delta,13.028052697933088,2017,Comprehensive,Petrol,5,83887,Manual,2017,1197,20.89,7
chennai,Hatchback,1,Hyundai,i20 Active,2015,1.4 S,13.071070083016778,2015,Third Party,Diesel,5,150000,Manual,2015,1396,21.19,9
chennai,MUV,1,Toyota,Innova Crysta,2021,2.4 ZX,14.845129975145433,2021,Comprehensive,Diesel,7,39000,Automatic,2021,2393,12.0,3
chennai,Sedan,1,Hyundai,Verna,2018,VTVT 1.6,13.790192749979983,2018,Comprehensive,Petrol,5,23000,Automatic,2018,1591,17.0,6
chennai,Sedan,1,Hyundai,Verna,2017,VTVT 1.6,13.527828485512494,2017,Third Party,Petrol,5,80000,Manual,2017,1591,17.0,7
chennai,Hatchback,1,Maruti,Celerio,2016,ZXI,13.091902108061824,2016,Comprehensive,Petrol,5,34000,Automatic,2016,998,23.1,8
chennai,Hatchback,1,Maruti,Celerio,2017,ZXI,13.038979594549872,2017,Comprehensive,Petrol,5,29973,Manual,2017,998,23.1,7
chennai,Sedan,1,Honda,City,2021,VX MT,14.050582680143757,2021,Third Party,Petrol,5,30000,Manual,2021,1498,18.6,3
chennai,Hatchback,2,Hyundai,i20 Active,2016,1.4 S,13.248114582709889,2016,Comprehensive,Diesel,5,80805,Manual,2016,1396,21.19,8
chennai,Hatchback,1,Tata,Tiago,2020,XZ,13.335860551666734,2020,Comprehensive,Petrol,5,26235,Manual,2020,1199,23.84,4
chennai,Sedan,0,Honda,City,2017,i VTEC,13.353475098367715,2017,Third Party,Petrol,5,95963,Manual,2017,1497,17.8,7
chennai,SUV,1,Hyundai,Creta,2018,1.6 E,13.635187003832993,2018,Comprehensive,Petrol,5,83294,Manual,2018,1591,15.8,6
chennai,SUV,2,MG,Hector,2021,Sharp,14.347901959644826,2021,Third Party,Diesel,5,17963,Manual,2021,1956,17.41,3
chennai,Hatchback,1,Maruti,Baleno,2019,Alpha,13.36138027787483,2019,Comprehensive,Petrol,5,102696,Manual,2019,1197,21.4,5
chennai,Hatchback,2,Hyundai,i20,2019,Magna,13.36138027787483,2019,Comprehensive,Diesel,5,57206,Manual,2019,1396,22.54,5
chennai,Hatchback,2,Ford,Figo,2013,Titanium,12.611537753638338,2013,Third Party,Diesel,5,120000,Manual,2013,1399,20.0,11
chennai,Hatchback,1,Hyundai,i20,2017,Asta,13.395439297466748,2017,Comprehensive,Petrol,5,81829,Manual,2017,1197,18.6,7
chennai,Hatchback,2,Maruti,Celerio,2014,VXI,12.873902018105827,2014,Third Party,Petrol,5,54395,Manual,2014,998,25.24,10
chennai,Sedan,1,Tata,Tigor,2019,1.05 Revotorq,13.337474757021274,2019,Third Party,Diesel,5,50000,Manual,2019,1047,24.7,5
chennai,Sedan,2,Volkswagen,Ameo,2017,1.2 MPI,13.049792684569493,2017,Third Party,Petrol,5,70000,Manual,2017,1198,17.0,7
chennai,Hatchback,1,Hyundai,i20,2015,Asta,13.287877815881902,2015,Comprehensive,Petrol,5,36000,Manual,2015,1197,18.6,9
chennai,SUV,2,Isuzu,MU 7,2016,4x2,13.764217263576723,2016,Comprehensive,Diesel,7,125000,Manual,2016,2999,12.08,8
chennai,Sedan,2,Mercedes-Benz,CLA,2018,200 CDI,14.580978400103843,2018,Comprehensive,Diesel,5,75000,Automatic,2018,2143,17.9,6
chennai,Sedan,1,Mercedes-Benz,E-Class,2018,Expression E,15.341566861459324,2019,Comprehensive,Diesel,5,45007,Automatic,2018,1950,16.1,5
chennai,Sedan,1,Honda,Amaze,2016,S Petrol,13.102160670086809,2016,Comprehensive,Petrol,5,49617,Manual,2016,1199,19.5,8
chennai,Sedan,1,Toyota,Etios,2016,VX,13.337474757021274,2016,Comprehensive,Petrol,5,57782,Manual,2016,1496,16.78,8
chennai,Sedan,1,Skoda,Superb,2015,Elegance,14.48333993053993,2015,Comprehensive,Diesel,5,38000,Automatic,2015,1968,17.2,9
chennai,Sedan,3,BMW,5 Series,2008,Highline,13.42984807715229,2008,Third Party,Diesel,5,110000,Automatic,2008,2993,11.5,16
chennai,Hatchback,2,Honda,Jazz,2018,1.2 V,13.294634598344782,2018,Third Party,Petrol,5,22066,Manual,2018,1199,18.7,6
chennai,Hatchback,1,Hyundai,i20,2016,Magna,13.19188944005294,2016,Comprehensive,Petrol,5,65707,Manual,2016,1197,18.6,8
chennai,Hatchback,1,Maruti,Celerio,2015,ZXI,12.80765263256463,2015,Third Party,Petrol,5,89488,Manual,2015,998,23.1,9
chennai,Hatchback,2,Maruti,Ignis,2017,AMT,13.20670452583808,2017,Comprehensive,Petrol,5,88663,Automatic,2017,1197,20.89,7
chennai,Hatchback,1,Tata,Tiago,2020,XZ,13.24634935718532,2020,Comprehensive,Petrol,5,31679,Manual,2020,1199,23.84,4
chennai,Hatchback,1,Hyundai,Grand i10,2013,Asta,12.948009990259552,2013,Comprehensive,Petrol,5,68178,Manual,2013,1197,18.9,11
chennai,Sedan,2,Honda,City,2017,i VTEC,13.525158256956614,2017,Comprehensive,Petrol,5,61279,Manual,2017,1497,17.8,7
chennai,Sedan,1,Honda,Amaze,2021,VX Petrol,13.687677186454389,2021,Comprehensive,Petrol,5,8963,Manual,2021,1199,18.6,3
chennai,Sedan,1,Maruti,Swift Dzire,2017,VXI,13.331002242515655,2018,Third Party,Petrol,5,80281,Manual,2017,1197,21.21,6
chennai,SUV,1,MG,Hector,2020,Smart,14.25634280990973,2020,Third Party,Petrol,5,50580,Manual,2020,1451,14.16,4
chennai,Hatchback,1,Mini,Cooper,2014,One,14.557447902693651,2014,Comprehensive,Petrol,5,21000,Automatic,2014,1598,19.23,10
chennai,SUV,1,Audi,Q3,2016,35 TDI,14.592539222504922,2016,Comprehensive,Diesel,5,55000,Automatic,2016,1968,15.73,8
chennai,SUV,2,Mercedes-Benz,GLE,2018,250d,15.250595083253597,2018,Third Party,Diesel,5,70000,Automatic,2018,2143,17.9,6
chennai,SUV,1,Audi,Q5,2019,45 TFSI,15.27412558066379,2019,Comprehensive,Petrol,5,58000,Automatic,2019,1984,8.5,5
chennai,Sedan,1,Volkswagen,Vento,2018,1.6 Comfortline,13.493926933836812,2019,Comprehensive,Petrol,5,65224,Manual,2018,1598,16.09,5
chennai,Hatchback,1,Maruti,Ritz,2010,ZXI,12.524526376648708,2010,Third Party,Petrol,5,120000,Manual,2010,1197,21.1,14
chennai,SUV,1,BMW,X5,2018,xDrive,15.564710412773533,2019,Comprehensive,Diesel,5,42001,Automatic,2018,2993,15.97,5
chennai,Sedan,1,Maruti,Swift Dzire,2017,LXI,13.36138027787483,2017,Comprehensive,Petrol,5,30316,Manual,2017,1197,19.0,7
chennai,Sedan,3,Mercedes-Benz,E-Class,2013,E250,14.403297222866392,2013,Comprehensive,Diesel,5,64000,Automatic,2013,2143,13.0,11
chennai,Sedan,1,Volvo,S60,2015,D4,14.457364444136669,2016,Comprehensive,Diesel,5,40000,Automatic,2015,1984,9.0,8
chennai,Hatchback,1,Maruti,Swift,2017,VXI,13.142164043914272,2017,Comprehensive,Petrol,5,100526,Manual,2017,1197,22.38,7
chennai,Hatchback,1,Maruti,Swift,2021,ZXI,13.61339437384214,2021,Comprehensive,Petrol,5,17273,Manual,2021,1197,22.38,3
chennai,SUV,1,Maruti,SX4 S Cross,2018,DDiS 200,13.652991628466498,2019,Third Party,Diesel,5,107737,Manual,2018,1248,23.65,5
chennai,SUV,2,Ford,Ecosport,2016,1.5 Ti,13.197470849891134,2016,Comprehensive,Petrol,5,111586,Manual,2016,1499,15.85,8
chennai,Hatchback,2,Maruti,Baleno,2017,1.2 CVT,13.195613839143922,2017,Third Party,Petrol,5,73369,Automatic,2017,1197,21.4,7
chennai,Hatchback,1,Maruti,Alto,2012,LXI,12.367340793126296,2012,Comprehensive,Petrol,5,63697,Manual,2012,796,19.7,12
chennai,Hatchback,1,Hyundai,i20,2018,Asta,13.409044949522526,2018,Comprehensive,Petrol,5,45224,Manual,2018,1197,18.6,6
chennai,Hatchback,2,Ford,Figo,2010,ZXI,12.254862809699606,2010,Comprehensive,Diesel,5,110701,Manual,2010,1399,20.0,14
chennai,Hatchback,2,Maruti,Wagon R,2016,VXI,12.931202871943167,2016,Third Party,Petrol,5,49124,Manual,2016,998,20.51,8
chennai,Sedan,1,Maruti,Swift Dzire,2016,VXI,13.132313708257495,2016,Comprehensive,Petrol,5,96861,Manual,2016,1197,22.41,8
chennai,Hatchback,2,Hyundai,i10,2009,Sportz,12.611537753638338,2009,Comprehensive,Petrol,5,64636,Manual,2009,1197,20.36,15
chennai,Sedan,1,Audi,A6,2014,35 TDI,13.698976741708323,2016,Third Party,Diesel,5,134000,Automatic,2014,1968,17.68,8
